"PF08617","1zd0","Alpha and beta proteins (a+b)","PFlike","PFlike","PFlike"
"PF08669","1pj5","Alpha and beta proteins (a/b)","FAD/NAD(P)-binding domain","FAD/NAD(P)-binding domain","FAD-linked reductases N-terminal domain"
"PF08671","1b0n","All alpha proteins","Dimerisation interlock","SinR repressor dimerisation domainlike","SinR repressor dimerisation domainlike"
"PF08672","1ldd","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","SCF ubiquitin ligase complex WHB domain"
"PF08673","1w53","All alpha proteins","KaiA/RbsU domain","KaiA/RbsU domain","Phosphoserine phosphatase RsbU Nterminal domain"
"PF08675","1whv","Alpha and beta proteins (a+b)","Ferredoxinlike","RNAbinding domain RBD","Canonical RBD"
"PF08677","1el6","Alpha and beta proteins (a+b)","Baseplate structural protein gp","Baseplate structural protein gp","Baseplate structural protein gp"
"PF08679","1ucr","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","Dissimilatory sulfite reductase DsvD"
"PF08683","1ugj","All beta proteins","PRCbarrel domain","PRCbarrel domain","RIKEN cDNA j protein (KIAA)"
"PF08684","1s7z","All alpha proteins","Another helical bundle","Bform DNA mimic Ocr","Bform DNA mimic Ocr"
"PF08702","1m1j","Alpha and beta proteins (a+b)","Fibrinogen Cterminal domainlike","Fibrinogen Cterminal domainlike","Fibrinogen Cterminal domainlike"
"PF08710","1uw7","All beta proteins","0  Replicase NSP9","1  Replicase NSP9","1  Replicase NSP9"
"PF08720","1flc","Alpha and beta proteins (a/b)","Flavodoxinlike","SGNH hydrolase","Esterase domain of haemagglutininesterasefusion glycoprotein HEF"
"PF08721","1f1z","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","TnsA endonuclease C-terminal domain"
"PF08722","1f1z","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","TnsA endonuclease C-terminal domain"
"PF08723","1hek","All alpha proteins","Retroviral matrix proteins","Retroviral matrix proteins","EIAV matrix antigen"
"PF08724","1m55","Alpha and beta proteins (a+b)","Origin of replicationbinding domain RBDlike","Origin of replicationbinding domain RBDlike","Replication protein Rep nuclease domain"
"PF08726","1h88","All alpha proteins","DNA/RNA-binding 3-helical bundle","Homeodomain-like","Myb/SANT domain"
"PF08727","1ng7","All alpha proteins","Soluble domain of poliovirus core protein a","Soluble domain of poliovirus core protein a","Soluble domain of poliovirus core protein a"
"PF08751","1omh","Alpha and beta proteins (a+b)","Origin of replicationbinding domain RBDlike","Origin of replicationbinding domain RBDlike","Relaxase domain"
"PF08752","1r4x","All beta proteins","Immunoglobulin-like beta-sandwich","Clathrin adaptor appendage domain","Coatomer appendage domain"
"PF08753","1q5y","Alpha and beta proteins (a+b)","Ferredoxinlike","ACTlike","Nickel responsive regulator NikR Cterminal domain"
"PF08758","1op4","All beta proteins","Immunoglobulin-like beta-sandwich","Cadherin-like","Cadherin"
"PF08761","1w2y","All alpha proteins","4 all-alpha NTP pyrophosphatases","1 all-alpha NTP pyrophosphatases","1 Type II deoxyuridine triphosphatase"
"PF08762","1b35","All beta proteins","1  Nucleoplasmin-like/VP (viral coat and capsid proteins)","4  Positive stranded ssRNA viruses","1  Picornaviridae-like VP (VP1 VP2 VP3 and VP4)"
"PF08764","1nu9","All alpha proteins","immunoglobulin/albumin-binding domain-like","Staphylocoagulase","Staphylocoagulase"
"PF08765","1rr7","All alpha proteins","DNA/RNAbinding helical bundle","Homeodomainlike","Middle operon regulator Mor"
"PF08766","1q1v","All alpha proteins","Another helical bundle","DEK Cterminal domain","DEK Cterminal domain"
"PF08769","1fc3","All alpha proteins","DNA/RNA-binding 3-helical bundle","C-terminal effector domain of the bipartite response regulators","Spo0A"
"PF08773","1k3b","All beta proteins","Streptavidin-like","Dipeptidyl peptidase I (cathepsin C) exclusion domain","Dipeptidyl peptidase I (cathepsin C) exclusion domain"
"PF08777","1owx","Alpha and beta proteins (a+b)","Ferredoxinlike","RNAbinding domain RBD","Canonical RBD"
"PF08782","1mr1","Alpha and beta proteins (a+b)","SAND domainlike","SAND domainlike","SMADbinding domain of oncoprotein Ski"
"PF08785","1q2z","All alpha proteins","8 alpha-alpha superhelix","19 C-terminal domain of Ku80",".1 C-terminal domain of Ku80"
"PF08786","1tu1","Alpha and beta proteins (a+b)","Mogp/PsbPlike","Mogp/PsbPlike","PAlike"
"PF08787","1uai","All beta proteins","Concanavalin Alike lectins/glucanases","Concanavalin Alike lectins/glucanases","Alginate lyase"
"PF08805","1q5f","Alpha and beta proteins (a+b)","Pili subunits","Pili subunits","Pilin"
"PF08816","1gpq","Alpha and beta proteins (a+b)","Lysozymelike","Lysozymelike","Ctype lysozyme"
"PF08827","1qw2","Alpha and beta proteins (a+b)","Hypothetical protein Ta","Hypothetical protein Ta","Hypothetical protein Ta"
"PF08831","1iie","All alpha proteins","Class II MHCassociated invariant chain ectoplasmic trimerization domain","Class II MHCassociated invariant chain ectoplasmic trimerization domain","Class II MHCassociated invariant chain ectoplasmic trimerization domain"
"PF08832","2prg","All alpha proteins","Nuclear receptor ligandbinding domain","Nuclear receptor ligandbinding domain","Nuclear receptor ligandbinding domain"
"PF08838","1sf9","All beta proteins","SHlike barrel","Hypothetical protein YfhH","Hypothetical protein YfhH"
"PF09061","1dq3","Alpha and beta proteins (a+b)","Homing endonucleaselike","Homing endonucleases","Intein endonuclease"
"PF09062","1dq3","Alpha and beta proteins (a+b)","Homing endonucleaselike","Homing endonucleases","Intein endonuclease"
"PF09063","1dwn","Alpha and beta proteins (a+b)","RNA bacteriophage capsid protein","RNA bacteriophage capsid protein","RNA bacteriophage capsid protein"
"PF09064","1dx5","All beta proteins","Trypsinlike serine proteases","Trypsinlike serine proteases","Eukaryotic proteases"
"PF09065","1e0f","All beta proteins","Trypsinlike serine proteases","Trypsinlike serine proteases","Eukaryotic proteases"
"PF09066","1e42","All beta proteins","Immunoglobulinlike betasandwich","Clathrin adaptor appendage domain","Alphaadaptin ear subdomainlike"
"PF09067","1eer","All alpha proteins","4-helical cytokines","4-helical cytokines","Short-chain cytokines"
"PF09068","1eg3","All alpha proteins","EF Hand-like","EF-hand","EF-hand modules in multidomain proteins"
"PF09069","1eg3","All alpha proteins","EF Hand-like","EF-hand","EF-hand modules in multidomain proteins"
"PF09071","1eh9","All beta proteins","Immunoglobulin-like beta-sandwich","E set domains","E-set domains of sugar-utilizing enzymes"
"PF09076","1f53","All beta proteins","gammaCrystallinlike","gammaCrystallinlike","Killer toxinlike protein SKLP"
"PF09077","1f6v","All alpha proteins","Cterminal domain of B transposition protein","Cterminal domain of B transposition protein","Cterminal domain of B transposition protein"
"PF09078","1ffg","Alpha and beta proteins (a+b)","Ferredoxinlike","CheYbinding domain of CheA","CheYbinding domain of CheA"
"PF09079","1fnn","All alpha proteins","DNA/RNAbinding helical bundle","""Winged helix"" DNAbinding domain","Helicase DNAbinding domain"
"PF09080","1g3n","All alpha proteins","Cyclin-like","Cyclin-like","Cyclin"
"PF09081","1gcy","Alpha and beta proteins (a/b)","TIM beta/alpha-barrel","(Trans)glycosidases","Amylase catalytic domain"
"PF09083","1gjw","All beta proteins","Glycosyl hydrolase domain","Glycosyl hydrolase domain","alphaAmylases Cterminal betasheet domain"
"PF09085","1gsm","All beta proteins","Immunoglobulin-like beta-sandwich","Immunoglobulin","I set domains"
"PF09086","1gu2","All alpha proteins","Cytochrome c","Cytochrome c","monodomain cytochrome c"
"PF09087","1h3g","All beta proteins","Glycosyl hydrolase domain","Glycosyl hydrolase domain","alphaAmylases Cterminal betasheet domain"
"PF09088","1h6k","All alpha proteins","8 alpha-alpha superhelix","1 ARM repeat","14 MIF4G domain-like"
"PF09089","1h6w","All beta proteins","Triplestranded betahelix","Phage fibre proteins","Middle part of short tail fibre protein gp"
"PF09090","1h6k","All alpha proteins","8 alpha-alpha superhelix","1 ARM repeat","14 MIF4G domain-like"
"PF09092","1hn0","All alpha proteins","alpha/alpha toroid","Chondroitin AC/alginate lyase","Hyaluronate lyaselike catalytic Nterminal domain"
"PF09093","1hn0","All alpha proteins","alpha/alpha toroid","Chondroitin AC/alginate lyase","Hyaluronate lyaselike catalytic Nterminal domain"
"PF09094","1k1x","Alpha and beta proteins (a/b)","7-stranded beta/alpha barrel","Glycoside hydrolase/deacetylase","4-alpha-glucanotransferase N-terminal domain"
"PF09095","1k1x","Alpha and beta proteins (a/b)","7-stranded beta/alpha barrel","Glycoside hydrolase/deacetylase","4-alpha-glucanotransferase N-terminal domain"
"PF09096","1k28","All beta proteins","6  Phage tail proteins","1  Phage tail proteins","1  Baseplate protein-like"
"PF09097","1k28","All beta proteins","6  Phage tail proteins","1  Phage tail proteins","1  Baseplate protein-like"
"PF09098","1pby","All alpha proteins","Cytochrome c","Cytochrome c","Quinohemoprotein amine dehydrogenase A chain domains 1 and 2"
"PF09099","1pby","All alpha proteins","Cytochrome c","Cytochrome c","Quinohemoprotein amine dehydrogenase A chain domains 1 and 2"
"PF09100","1pby","All alpha proteins","Cytochrome c","Cytochrome c","Quinohemoprotein amine dehydrogenase A chain domains 1 and 2"
"PF09101","1ikp","Alpha and beta proteins (a+b)","ADPribosylation","ADPribosylation","ADPribosylating toxins"
"PF09102","1ikp","Alpha and beta proteins (a+b)","ADPribosylation","ADPribosylation","ADPribosylating toxins"
"PF09103","1iyj","All alpha proteins","0 BRCA2 helical domain","1 BRCA2 helical domain","1 BRCA2 helical domain"
"PF09104","1iyj","All alpha proteins","0 BRCA2 helical domain","1 BRCA2 helical domain","1 BRCA2 helical domain"
"PF09105","1lva","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","C-terminal fragment of elongation factor SelB"
"PF09106","1lva","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","C-terminal fragment of elongation factor SelB"
"PF09107","1lva","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","C-terminal fragment of elongation factor SelB"
"PF09108","1mg7","Alpha and beta proteins (a+b)","Ribosomal protein S domain like","Ribosomal protein S domain like","Early switch protein XOL Nterminal domain"
"PF09109","1mg7","Alpha and beta proteins (a+b)","Ribosomal protein S domain like","Ribosomal protein S domain like","Early switch protein XOL Nterminal domain"
"PF09110","1ofc","All alpha proteins","DNA/RNAbinding helical bundle","Homeodomainlike","Myb/SANT domain"
"PF09111","1ofc","All alpha proteins","DNA/RNAbinding helical bundle","Homeodomainlike","Myb/SANT domain"
"PF09112","1pgs","All beta proteins","1  Nucleoplasmin-like/VP (viral coat and capsid proteins)","1  PHM/PNGase F","1  Glycosyl-asparaginase"
"PF09113","1pgs","All beta proteins","1  Nucleoplasmin-like/VP (viral coat and capsid proteins)","1  PHM/PNGase F","1  Glycosyl-asparaginase"
"PF09114","1bja","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","Transcription factor MotA activation domain"
"PF09115","1a5t","All alpha proteins","post-AAA+ oligomerization domain-like","post-AAA+ oligomerization domain-like","DNA polymerase III clamp loader subunits C-terminal domain"
"PF09116","1b77","Alpha and beta proteins (a+b)","DNA clamp","DNA clamp","DNA polymerase processivity factor"
"PF09117","1c01","All beta proteins","gammaCrystallinlike","gammaCrystallinlike","Plant antimicrobial protein MIAMP"
"PF09118","1k3i","All beta proteins","7-bladed beta-propeller","Galactose oxidase central domain","Galactose oxidase central domain"
"PF09119","1jyo","Alpha and beta proteins (a+b)","Nonglobular alpha+beta subunits of globular proteins","Nonglobular alpha+beta subunits of globular proteins","Virulence effector SptP domain"
"PF09121","1mje","All alpha proteins","1 BRCA2 tower domain","1 BRCA2 tower domain","1 BRCA2 tower domain"
"PF09122","1okg","Alpha and beta proteins (a/b)","Rhodanese/Cell cycle control phosphatase","Rhodanese/Cell cycle control phosphatase","Multidomain sulfurtransferase (rhodanese)"
"PF09123","1r4v","All alpha proteins","Histonefold","Histonefold","Bacterial histonefold protein"
"PF09124","1e7l","Alpha and beta proteins (a+b)","HisMe finger endonucleases","HisMe finger endonucleases","Recombination endonuclease VII Nterminal domain"
"PF09125","1ehk","All beta proteins","Cupredoxin-like","Cupredoxins","Periplasmic domain of cytochrome c oxidase subunit II"
"PF09126","1ev7","Alpha and beta proteins (a/b)","Restriction endonucleaselike","Restriction endonucleaselike","Restriction endonuclease NaeI"
"PF09127","1hs6","All beta proteins","Leukotriene A hydrolase Nterminal domain","Leukotriene A hydrolase Nterminal domain","Leukotriene A hydrolase Nterminal domain"
"PF09128","1htj","All alpha proteins","Regulator of Gprotein signaling RGS","Regulator of Gprotein signaling RGS","Regulator of Gprotein signaling RGS"
"PF09129","1i19","Alpha and beta proteins (a+b)","FADbinding/transporterassociated domainlike","FADbinding/transporterassociated domainlike","FADlinked oxidases Nterminal domain"
"PF09130","1i36","Alpha and beta proteins (a/b)","NAD(P)binding Rossmannfold domains","NAD(P)binding Rossmannfold domains","phosphogluconate dehydrogenaselike Nterminal domain"
"PF09131","1i5p","All beta proteins","beta-Prism I","delta-Endotoxin (insectocide) middle domain","delta-Endotoxin (insectocide) middle domain"
"PF09134","1cwv","All beta proteins","Immunoglobulin-like beta-sandwich","Invasin/intimin cell-adhesion fragments","Invasin/intimin cell-adhesion fragments"
"PF09136","1ug9","All alpha proteins","alpha/alpha toroid","Sixhairpin glycosidases","Bacterial glucoamylase Cterminal domainlike"
"PF09137","1ug9","All alpha proteins","alpha/alpha toroid","Sixhairpin glycosidases","Bacterial glucoamylase Cterminal domainlike"
"PF09141","1sj7","All alpha proteins","5 A middle domain of Talin 1","1 A middle domain of Talin 1","1 A middle domain of Talin 1"
"PF09142","1sgv","All beta proteins","2  PUA domain-like","1  PUA domain-like","1  PUA domain"
"PF09144","1pm4","All beta proteins","5  Superantigen (mitogen) Ypm","1  Superantigen (mitogen) Ypm","1  Superantigen (mitogen) Ypm"
"PF09145","1pgy","All alpha proteins","RuvA Cterminal domainlike","UBAlike","UBA domain"
"PF09147","1q15","Alpha and beta proteins (a/b)","Adenine nucleotide alpha hydrolaselike","Adenine nucleotide alpha hydrolaseslike","Ntype ATP pyrophosphatases"
"PF09148","1r0u","All beta proteins","Lipocalins","Lipocalins","Hypothetical protein YwiB"
"PF09149","1r75","All beta proteins","Smplike","Smplike","Smplike"
"PF09150","1m98","Alpha and beta proteins (a+b)","Cystatinlike","NTFlike","Orange carotenoid protein Cterminal domain"
"PF09151","1pvm","Alpha and beta proteins (a+b)","CBSdomain pair","CBSdomain pair","CBSdomain pair"
"PF09152","1t1j","Alpha and beta proteins (a/b)","Flavodoxinlike","N(deoxy)ribosyltransferaselike","Hypothetical protein PA"
"PF09153","1mgt","All alpha proteins","DNA/RNA-binding 3-helical bundle","Methylated DNA-protein cysteine methyltransferase C-terminal domain","Methylated DNA-protein cysteine methyltransferase C-terminal domain"
"PF09154","1mxg","All beta proteins","Glycosyl hydrolase domain","Glycosyl hydrolase domain","alpha-Amylases C-terminal beta-sheet domain"
"PF09155","1nig","All alpha proteins","Ferritinlike","Cobalamin adenosyltransferaselike","Hypothetical protein Ta"
"PF09156","1j7n","Alpha and beta proteins (a+b)","Zincinlike","Metalloproteases (""zincins"") catalytic domain","Anthrax toxin lethal factor N and Cterminal domains"
